timestamp,artist,track,ms_played,date,year,month,day,minutes_played
2025-07-07 03:10:00,Billy Ocean,Caribbean Queen (No More Love On the Run),244426,2025-07-07,2025,7,7,40.73766666666667
2025-07-07 03:14:00,Tears For Fears,Head Over Heels,256146,2025-07-07,2025,7,7,42.691
2025-07-07 03:17:00,Billy Joel,It's Still Rock and Roll to Me,176440,2025-07-07,2025,7,7,29.406666666666663
2025-07-07 03:21:00,Tears For Fears,Everybody Wants To Rule The World,251488,2025-07-07,2025,7,7,41.91466666666667
2025-07-07 03:25:00,Billy Joel,Uptown Girl,197706,2025-07-07,2025,7,7,32.951
2025-07-07 03:28:00,Eddie Money,Take Me Home Tonight,211160,2025-07-07,2025,7,7,35.193333333333335
2025-07-07 23:07:00,DEVO,Whip It,102621,2025-07-07,2025,7,7,17.1035
2025-07-08 21:07:00,Mac Miller,The Spins,195873,2025-07-08,2025,7,8,32.6455
2025-07-08 21:09:00,Mac Miller,Love Lost,162875,2025-07-08,2025,7,8,27.14583333333333
2025-07-08 21:13:00,Mac Miller,Weekend (feat. Miguel),208080,2025-07-08,2025,7,8,34.68
2025-07-08 21:19:00,Mac Miller,Self Care,345133,2025-07-08,2025,7,8,57.52216666666666
2025-07-08 21:22:00,Khalid,Young Dumb & Broke,202546,2025-07-08,2025,7,8,33.757666666666665
2025-07-08 21:26:00,Khalid,8TEEN,228600,2025-07-08,2025,7,8,38.1
2025-07-08 21:31:00,Journey,Separate Ways (Worlds Apart) [2024 Remaster],326230,2025-07-08,2025,7,8,54.37166666666667
2025-07-08 21:37:00,Madonna,Like a Prayer,342680,2025-07-08,2025,7,8,57.11333333333334
2025-07-08 21:41:00,Journey,Wheel in the Sky,252240,2025-07-08,2025,7,8,42.04
2025-07-08 21:45:00,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",215133,2025-07-08,2025,7,8,35.8555
2025-07-08 21:49:00,Madonna,Material Girl,240280,2025-07-08,2025,7,8,40.04666666666667
2025-07-08 21:53:00,Madonna,Papa Don't Preach,178621,2025-07-08,2025,7,8,29.770166666666668
2025-07-08 22:00:00,Sabrina Carpenter,Espresso,184189,2025-07-08,2025,7,8,30.698166666666665
2025-07-08 22:03:00,Sabrina Carpenter,Please Please Please,186365,2025-07-08,2025,7,8,31.06083333333333
2025-07-08 22:08:00,Gerry Rafferty,Right Down the Line,267773,2025-07-08,2025,7,8,44.62883333333333
2025-07-08 22:11:00,alt-J,Left Hand Free,173630,2025-07-08,2025,7,8,28.938333333333333
2025-07-08 22:14:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-08,2025,7,8,36.40383333333333
2025-07-08 22:17:00,Olivia Rodrigo,obsessed,170541,2025-07-08,2025,7,8,28.4235
2025-07-08 22:32:00,Chappell Roan,Red Wine Supernova,180889,2025-07-08,2025,7,8,30.14816666666667
2025-07-08 22:35:00,Sabrina Carpenter,Espresso,175459,2025-07-08,2025,7,8,29.243166666666667
2025-07-08 22:39:00,Sabrina Carpenter,Please Please Please,186365,2025-07-08,2025,7,8,31.06083333333333
2025-07-08 22:43:00,Gerry Rafferty,Right Down the Line,267773,2025-07-08,2025,7,8,44.62883333333333
2025-07-08 22:46:00,alt-J,Left Hand Free,173630,2025-07-08,2025,7,8,28.938333333333333
2025-07-09 00:20:00,Chappell Roan,"Good Luck, Babe!",132075,2025-07-09,2025,7,9,22.0125
2025-07-09 00:23:00,Sabrina Carpenter,Espresso,175459,2025-07-09,2025,7,9,29.243166666666667
2025-07-09 00:46:00,Sabrina Carpenter,Please Please Please,186365,2025-07-09,2025,7,9,31.06083333333333
2025-07-09 00:51:00,Gerry Rafferty,Right Down the Line,267773,2025-07-09,2025,7,9,44.62883333333333
2025-07-09 00:53:00,alt-J,Left Hand Free,173630,2025-07-09,2025,7,9,28.938333333333333
2025-07-09 02:17:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-09,2025,7,9,36.40383333333333
2025-07-09 02:19:00,Olivia Rodrigo,obsessed,170541,2025-07-09,2025,7,9,28.4235
2025-07-09 06:24:00,Chappell Roan,Red Wine Supernova,167166,2025-07-09,2025,7,9,27.861
2025-07-09 06:27:00,Sabrina Carpenter,Espresso,175459,2025-07-09,2025,7,9,29.243166666666667
2025-07-09 06:30:00,Sabrina Carpenter,Please Please Please,186365,2025-07-09,2025,7,9,31.06083333333333
2025-07-09 06:34:00,Gerry Rafferty,Right Down the Line,267773,2025-07-09,2025,7,9,44.62883333333333
2025-07-09 16:49:00,alt-J,Left Hand Free,107064,2025-07-09,2025,7,9,17.844
2025-07-09 17:55:00,alt-J,Left Hand Free,66325,2025-07-09,2025,7,9,11.054166666666667
2025-07-09 17:58:00,alt-J,Left Hand Free,173630,2025-07-09,2025,7,9,28.938333333333333
2025-07-10 20:31:00,Taylor Swift,the last great american dynasty,230999,2025-07-10,2025,7,10,38.499833333333335
2025-07-10 20:35:00,Taylor Swift,"Would've, Could've, Should've",260361,2025-07-10,2025,7,10,43.3935
2025-07-10 20:38:00,Taylor Swift,illicit affairs,190898,2025-07-10,2025,7,10,31.816333333333333
2025-07-10 20:42:00,Taylor Swift,Mine (Taylor's Version),231706,2025-07-10,2025,7,10,38.617666666666665
2025-07-10 20:46:00,Taylor Swift,The Way I Loved You (Taylor’s Version),243136,2025-07-10,2025,7,10,40.522666666666666
2025-07-10 20:50:00,Taylor Swift,champagne problems,244000,2025-07-10,2025,7,10,40.66666666666666
2025-07-10 20:54:00,Taylor Swift,I Can Do It With a Broken Heart,218004,2025-07-10,2025,7,10,36.334
2025-07-10 20:59:00,Taylor Swift,You Are In Love (Taylor's Version),267389,2025-07-10,2025,7,10,44.56483333333333
2025-07-10 21:02:00,Taylor Swift,gold rush,185320,2025-07-10,2025,7,10,30.886666666666667
2025-07-10 21:05:00,Taylor Swift,"You're On Your Own, Kid",194206,2025-07-10,2025,7,10,32.367666666666665
2025-07-12 04:37:00,Hozier,From Eden,283466,2025-07-12,2025,7,12,47.24433333333333
2025-07-12 04:41:00,Hozier,That You Are,256520,2025-07-12,2025,7,12,42.75333333333333
2025-07-12 04:45:00,Hozier,Cherry Wine - Live,240146,2025-07-12,2025,7,12,40.02433333333333
2025-07-12 04:50:00,Hozier,Francesca,270066,2025-07-12,2025,7,12,45.011
2025-07-12 04:53:00,Hozier,Work Song,229720,2025-07-12,2025,7,12,38.28666666666667
2025-07-12 04:57:00,Hozier,Movement,237800,2025-07-12,2025,7,12,39.63333333333333
2025-07-12 05:01:00,Hozier,Eat Your Young,234111,2025-07-12,2025,7,12,39.0185
2025-07-12 05:06:00,Gigi Perez,Fable,261005,2025-07-12,2025,7,12,43.50083333333333
2025-07-12 05:08:00,Gigi Perez,Sometimes (Backwood),153000,2025-07-12,2025,7,12,25.5
2025-07-12 05:19:00,Gigi Perez,"At The Beach, In Every Life",237809,2025-07-12,2025,7,12,39.63483333333333
2025-07-12 05:22:00,Mt. Joy,In The Middle,179900,2025-07-12,2025,7,12,29.98333333333333
2025-07-12 18:03:00,Gigi Perez,When She Smiles,183713,2025-07-12,2025,7,12,30.61883333333333
2025-07-12 21:17:00,Olly Alexander (Years & Years),Breathe,53690,2025-07-12,2025,7,12,8.948333333333334
2025-07-13 04:16:00,Bill Withers,Ain't No Sunshine,108690,2025-07-13,2025,7,13,18.115
2025-07-13 04:20:00,Hozier,Dinner & Diatribes,224146,2025-07-13,2025,7,13,37.35766666666667
2025-07-13 04:24:00,Hozier,De Selby (Part 2),227826,2025-07-13,2025,7,13,37.971
2025-07-13 04:28:00,Hozier,Angel of Small Death and the Codeine Scene,219213,2025-07-13,2025,7,13,36.5355
2025-07-13 04:32:00,Hozier,Work Song,229720,2025-07-13,2025,7,13,38.28666666666667
2025-07-13 04:35:00,Hozier,Jackie and Wilson,223120,2025-07-13,2025,7,13,37.18666666666667
2025-07-13 04:39:00,Hozier,Almost (Sweet Music),217480,2025-07-13,2025,7,13,36.24666666666667
2025-07-13 04:43:00,Hozier,Take Me to Church,241693,2025-07-13,2025,7,13,40.28216666666667
2025-07-13 15:19:00,Hozier,First Time,89524,2025-07-13,2025,7,13,14.920666666666667
2025-07-15 03:54:00,Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),188480,2025-07-15,2025,7,15,31.41333333333333
2025-07-15 19:28:00,Metro Boomin,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",155621,2025-07-15,2025,7,15,25.936833333333333
2025-07-15 19:31:00,Sabrina Carpenter,Espresso,175459,2025-07-15,2025,7,15,29.243166666666667
2025-07-15 19:34:00,Sabrina Carpenter,Please Please Please,186365,2025-07-15,2025,7,15,31.06083333333333
2025-07-15 19:39:00,Gerry Rafferty,Right Down the Line,267773,2025-07-15,2025,7,15,44.62883333333333
2025-07-15 19:41:00,alt-J,Left Hand Free,173630,2025-07-15,2025,7,15,28.938333333333333
2025-07-15 19:45:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-15,2025,7,15,36.40383333333333
2025-07-15 19:48:00,Olivia Rodrigo,obsessed,170541,2025-07-15,2025,7,15,28.4235
2025-07-15 19:51:00,Chappell Roan,Red Wine Supernova,192720,2025-07-15,2025,7,15,32.12
2025-07-15 19:54:00,Sabrina Carpenter,Feather,185552,2025-07-15,2025,7,15,30.92533333333333
2025-07-15 19:58:00,Olivia Rodrigo,get him back!,211141,2025-07-15,2025,7,15,35.19016666666667
2025-07-15 20:02:00,Dayglow,Can I Call You Tonight?,278769,2025-07-15,2025,7,15,46.4615
2025-07-15 20:05:00,Billie Eilish,LUNCH,179586,2025-07-15,2025,7,15,29.931
2025-07-15 20:09:00,GROUPLOVE,Tongue Tied,218013,2025-07-15,2025,7,15,36.3355
2025-07-15 21:46:00,almost monday,sun keeps on shining,159473,2025-07-15,2025,7,15,26.57883333333333
2025-07-15 21:49:00,Sabrina Carpenter,Espresso,175459,2025-07-15,2025,7,15,29.243166666666667
2025-07-15 21:52:00,Sabrina Carpenter,Please Please Please,186365,2025-07-15,2025,7,15,31.06083333333333
2025-07-15 21:56:00,Gerry Rafferty,Right Down the Line,267773,2025-07-15,2025,7,15,44.62883333333333
2025-07-15 21:59:00,alt-J,Left Hand Free,173630,2025-07-15,2025,7,15,28.938333333333333
2025-07-15 22:03:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-15,2025,7,15,36.40383333333333
2025-07-15 22:06:00,Olivia Rodrigo,obsessed,170541,2025-07-15,2025,7,15,28.4235
2025-07-15 22:09:00,Chappell Roan,Red Wine Supernova,192720,2025-07-15,2025,7,15,32.12
2025-07-15 22:12:00,Sabrina Carpenter,Feather,185552,2025-07-15,2025,7,15,30.92533333333333
2025-07-15 22:16:00,Olivia Rodrigo,get him back!,211141,2025-07-15,2025,7,15,35.19016666666667
2025-07-15 22:20:00,Dayglow,Can I Call You Tonight?,278769,2025-07-15,2025,7,15,46.4615
2025-07-15 22:24:00,Billie Eilish,LUNCH,179586,2025-07-15,2025,7,15,29.931
2025-07-15 22:28:00,GROUPLOVE,Tongue Tied,218013,2025-07-15,2025,7,15,36.3355
2025-07-15 22:31:00,almost monday,sun keeps on shining,167200,2025-07-15,2025,7,15,27.866666666666667
2025-07-15 22:34:00,Wallows,Calling After Me,187692,2025-07-15,2025,7,15,31.282
2025-07-15 22:37:00,Fitz and The Tantrums,Out of My League,209386,2025-07-15,2025,7,15,34.897666666666666
2025-07-15 22:42:00,Declan McKenna,Brazil,252306,2025-07-15,2025,7,15,42.051
2025-07-15 22:45:00,Billie Eilish,BIRDS OF A FEATHER,210373,2025-07-15,2025,7,15,35.06216666666667
2025-07-15 22:49:00,Gracie Abrams,Close To You,225973,2025-07-15,2025,7,15,37.66216666666666
2025-07-15 23:01:00,Taylor Swift,Cruel Summer,88694,2025-07-15,2025,7,15,14.782333333333334
2025-07-15 23:04:00,Sabrina Carpenter,Espresso,175459,2025-07-15,2025,7,15,29.243166666666667
2025-07-15 23:08:00,Sabrina Carpenter,Please Please Please,186365,2025-07-15,2025,7,15,31.06083333333333
2025-07-15 23:12:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-15,2025,7,15,36.40383333333333
2025-07-15 23:15:00,Olivia Rodrigo,obsessed,170541,2025-07-15,2025,7,15,28.4235
2025-07-16 02:15:00,Chappell Roan,Red Wine Supernova,41902,2025-07-16,2025,7,16,6.983666666666666
2025-07-16 02:18:00,Sabrina Carpenter,Espresso,175459,2025-07-16,2025,7,16,29.243166666666667
2025-07-16 02:21:00,Sabrina Carpenter,Please Please Please,186365,2025-07-16,2025,7,16,31.06083333333333
2025-07-16 02:24:00,Gerry Rafferty,Right Down the Line,196811,2025-07-16,2025,7,16,32.801833333333335
2025-07-16 05:02:00,alt-J,Left Hand Free,173630,2025-07-16,2025,7,16,28.938333333333333
2025-07-16 05:05:00,Chappell Roan,"Good Luck, Babe!",218423,2025-07-16,2025,7,16,36.40383333333333
2025-07-16 05:08:00,Olivia Rodrigo,obsessed,170541,2025-07-16,2025,7,16,28.4235
2025-07-16 21:12:00,Chappell Roan,Red Wine Supernova,175609,2025-07-16,2025,7,16,29.268166666666666
2025-07-16 21:15:00,Sabrina Carpenter,Feather,185552,2025-07-16,2025,7,16,30.92533333333333
2025-07-16 21:18:00,Olivia Rodrigo,get him back!,211141,2025-07-16,2025,7,16,35.19016666666667
2025-07-16 21:43:00,Dayglow,Can I Call You Tonight?,278769,2025-07-16,2025,7,16,46.4615
2025-07-16 21:46:00,Billie Eilish,LUNCH,179586,2025-07-16,2025,7,16,29.931
2025-07-16 21:50:00,GROUPLOVE,Tongue Tied,218013,2025-07-16,2025,7,16,36.3355
2025-07-16 22:41:00,Hozier,First Light,37929,2025-07-16,2025,7,16,6.3215
2025-07-16 22:41:00,almost monday,sun keeps on shining,118894,2025-07-16,2025,7,16,19.815666666666665
2025-07-16 22:51:00,Hozier,De Selby (Part 2),174076,2025-07-16,2025,7,16,29.012666666666668
2025-07-24 02:05:00,Tears For Fears,Everybody Wants To Rule The World,251488,2025-07-24,2025,7,24,41.91466666666667
2025-07-24 02:08:00,Glen Campbell,Southern Nights,180026,2025-07-24,2025,7,24,30.00433333333333
2025-07-24 02:15:00,Eagles,Hotel California - 2013 Remaster,391376,2025-07-24,2025,7,24,65.22933333333333
2025-07-24 02:17:00,A Flock Of Seagulls,I Ran (So Far Away),147113,2025-07-24,2025,7,24,24.518833333333333
2025-07-24 02:21:00,Fleetwood Mac,Everywhere,222733,2025-07-24,2025,7,24,37.122166666666665
2025-07-24 02:22:00,Seals and Crofts,Summer Breeze,31559,2025-07-24,2025,7,24,5.259833333333333
2025-07-24 02:24:00,Daryl Hall & John Oates,Rich Girl,142786,2025-07-24,2025,7,24,23.797666666666668
2025-07-24 02:29:00,Dexys Midnight Runners,Come On Eileen,287306,2025-07-24,2025,7,24,47.88433333333333
2025-07-24 02:32:00,Fleetwood Mac,Don't Stop - 2004 Remaster,193346,2025-07-24,2025,7,24,32.224333333333334
2025-07-24 02:37:00,Eagles,One of These Nights - 2013 Remaster,291685,2025-07-24,2025,7,24,48.61416666666667
2025-07-24 02:41:00,Billy Joel,Only the Good Die Young,235560,2025-07-24,2025,7,24,39.26
2025-07-24 02:45:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,2025-07-24,2025,7,24,42.96666666666667
2025-07-24 02:49:00,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693,2025-07-24,2025,7,24,35.6155
2025-07-24 02:52:00,Matthew Wilder,Break My Stride,184480,2025-07-24,2025,7,24,30.746666666666663
2025-07-24 02:55:00,Fleetwood Mac,Landslide,199493,2025-07-24,2025,7,24,33.24883333333333
2025-07-24 02:59:00,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",257315,2025-07-24,2025,7,24,42.88583333333333
2025-07-24 03:03:00,Redbone,Come and Get Your Love - Single Version,205933,2025-07-24,2025,7,24,34.32216666666667
2025-07-24 03:06:00,Billy Joel,Vienna,214240,2025-07-24,2025,7,24,35.70666666666666
2025-07-24 03:09:00,Van Morrison,Brown Eyed Girl,183306,2025-07-24,2025,7,24,30.551
2025-07-24 03:13:00,Looking Glass,Brandy (You're a Fine Girl),186826,2025-07-24,2025,7,24,31.137666666666668
2025-07-24 03:16:00,Eagles,Take It Easy - 2013 Remaster,211577,2025-07-24,2025,7,24,35.26283333333333
2025-07-24 03:21:00,ABBA,Angeleyes,260893,2025-07-24,2025,7,24,43.48216666666666
2025-07-24 03:23:00,Bill Withers,Ain't No Sunshine,125093,2025-07-24,2025,7,24,20.84883333333333
2025-07-24 03:26:00,America,Ventura Highway,211680,2025-07-24,2025,7,24,35.28
2025-07-24 03:29:00,Edison Lighthouse,Love Grows (Where My Rosemary Goes),174760,2025-07-24,2025,7,24,29.126666666666665
2025-07-24 03:34:00,Carly Simon,You're So Vain,258411,2025-07-24,2025,7,24,43.0685
2025-07-24 03:38:00,Tears For Fears,Everybody Wants To Rule The World,251488,2025-07-24,2025,7,24,41.91466666666667
2025-07-26 19:02:00,Michael Giacchino,The Fantastic Four: First Steps Main Theme Extended Version,31296,2025-07-26,2025,7,26,5.216
2025-07-27 18:35:00,Michael Giacchino,"The Fantastic Four: First Steps Main Theme - From ""The Fantastic Four: First Steps""",66861,2025-07-27,2025,7,27,11.1435
2025-07-27 20:10:00,beabadoobee,Glue Song,135066,2025-07-27,2025,7,27,22.511
2025-07-27 22:06:00,beabadoobee,the perfect pair,177533,2025-07-27,2025,7,27,29.588833333333334
2025-07-27 22:10:00,beabadoobee,the way things go,154740,2025-07-27,2025,7,27,25.79
2025-07-27 22:17:00,beabadoobee,Lovesong,93370,2025-07-27,2025,7,27,15.561666666666667
2025-07-27 22:21:00,Joy Again,Looking Out for You,179747,2025-07-27,2025,7,27,29.957833333333333
2025-07-27 22:24:00,Joy Again,Looking Out for You,179499,2025-07-27,2025,7,27,29.9165
2025-07-27 22:27:00,Joy Again,Looking Out for You,179499,2025-07-27,2025,7,27,29.9165
2025-07-28 20:38:00,Faye Webster,But Not Kiss,90200,2025-07-28,2025,7,28,15.033333333333331
2025-07-28 20:42:00,Lizzy McAlpine,Pushing It Down and Praying,232610,2025-07-28,2025,7,28,38.76833333333333
2025-07-28 20:45:00,Lizzy McAlpine,ceilings,182887,2025-07-28,2025,7,28,30.481166666666667
2025-07-28 20:49:00,Lizzy McAlpine,Means Something,143662,2025-07-28,2025,7,28,23.943666666666665
2025-07-28 20:52:00,Lizzy McAlpine,Same Boat,201820,2025-07-28,2025,7,28,33.63666666666666
2025-07-28 20:57:00,Lizzy McAlpine,Pancakes for Dinner,250045,2025-07-28,2025,7,28,41.674166666666665
2025-07-28 20:58:00,Lizzy McAlpine,all my ghosts,73864,2025-07-28,2025,7,28,12.310666666666666
2025-07-28 20:59:00,Lizzy McAlpine,How Do I Tell You?,99990,2025-07-28,2025,7,28,16.665
2025-07-28 21:03:00,Lana Del Rey,Venice Bitch,165780,2025-07-28,2025,7,28,27.63
2025-07-28 21:06:00,Lana Del Rey,Music To Watch Boys To,137780,2025-07-28,2025,7,28,22.96333333333333
2025-07-28 21:07:00,Lana Del Rey,West Coast,58120,2025-07-28,2025,7,28,9.686666666666667
2025-07-28 21:08:00,Lana Del Rey,hope is a dangerous thing for a woman like me to have - but I have it,30310,2025-07-28,2025,7,28,5.051666666666667
2025-07-28 21:10:00,Lana Del Rey,Fuck it I love you,127660,2025-07-28,2025,7,28,21.276666666666667
2025-07-28 21:11:00,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),79890,2025-07-28,2025,7,28,13.315
2025-07-28 21:13:00,Sufjan Stevens,Death with Dignity,93750,2025-07-28,2025,7,28,15.625
2025-07-28 21:14:00,Mac DeMarco,My Kind of Woman,55290,2025-07-28,2025,7,28,9.215
2025-07-28 21:15:00,Faye Webster,In A Good Way,56480,2025-07-28,2025,7,28,9.413333333333334
2025-07-28 21:20:00,Sufjan Stevens,With My Whole Heart,32080,2025-07-28,2025,7,28,5.346666666666667
2025-07-28 21:22:00,Clairo,North,79700,2025-07-28,2025,7,28,13.283333333333331
2025-07-28 21:26:00,Clairo,Pretty Girl,108310,2025-07-28,2025,7,28,18.051666666666662
2025-07-30 21:59:00,beabadoobee,Beaches,185120,2025-07-30,2025,7,30,30.85333333333333
2025-08-27 14:23:00,Taylor Swift,You Are In Love,267106,2025-08-27,2025,8,27,44.51766666666666
2025-08-27 14:28:00,Taylor Swift,You Are In Love,267106,2025-08-27,2025,8,27,44.51766666666666
2025-08-28 23:59:00,Frank Ocean,White Ferrari,94633,2025-08-28,2025,8,28,15.772166666666667
2025-08-29 00:04:00,McCoy Tyner,When Sunny Gets Blue,282320,2025-08-29,2025,8,29,47.053333333333335
2025-08-29 00:09:00,Paul Desmond,A Taste of Honey - Live,271000,2025-08-29,2025,8,29,45.16666666666666
2025-08-29 00:15:00,Thelonious Monk,"Ruby, My Dear",381520,2025-08-29,2025,8,29,63.586666666666666
2025-08-29 00:19:00,Oscar Peterson Trio,Georgia On My Mind,223973,2025-08-29,2025,8,29,37.328833333333336
2025-08-30 02:25:00,Bill Evans,Skating In Central Park,42126,2025-08-30,2025,8,30,7.021
2025-08-30 04:55:00,Lord Huron,The Night We Met,384950,2025-08-30,2025,8,30,64.15833333333333
2025-08-30 04:57:00,Olivia Newton-John,Hopelessly Devoted To You,125350,2025-08-30,2025,8,30,20.891666666666666
2025-09-05 07:05:00,Lord Huron,The Night We Met,399226,2025-09-05,2025,9,5,66.53766666666667
2025-09-05 07:09:00,Lord Huron,The Night We Met,208226,2025-09-05,2025,9,5,34.70433333333333
2025-09-05 07:11:00,Aimee Carty,2 days into college,128743,2025-09-05,2025,9,5,21.457166666666662
2025-09-05 07:12:00,Sisyfuss,Twist U Up (My Words),31480,2025-09-05,2025,9,5,5.246666666666667
2025-09-05 07:16:00,Coldplay,Sparks,227093,2025-09-05,2025,9,5,37.84883333333333
2025-09-10 15:18:00,Banes World,When My Life Is Over,38096,2025-09-10,2025,9,10,6.349333333333333
2025-09-14 17:04:00,The Goo Goo Dolls,Iris,289533,2025-09-14,2025,9,14,48.2555
2025-09-14 17:15:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,2025-09-14,2025,9,14,102.171
2025-09-14 17:25:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,2025-09-14,2025,9,14,102.171
2025-09-14 17:36:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,2025-09-14,2025,9,14,102.171
2025-09-15 03:53:00,The Goo Goo Dolls,Iris,139830,2025-09-15,2025,9,15,23.305
2025-09-17 23:02:00,Glen Campbell,Southern Nights,180026,2025-09-17,2025,9,17,30.00433333333333
2025-09-17 23:10:00,Don McLean,American Pie,516893,2025-09-17,2025,9,17,86.14883333333333
2025-09-17 23:13:00,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133,2025-09-17,2025,9,17,26.68883333333333
2025-09-17 23:46:00,ABBA,Super Trouper,124356,2025-09-17,2025,9,17,20.726
2025-09-17 23:50:00,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026,2025-09-17,2025,9,17,40.671
2025-09-17 23:55:00,Simple Minds,Don't You (Forget About Me),263040,2025-09-17,2025,9,17,43.84
2025-09-17 23:59:00,Fleetwood Mac,Rhiannon,252773,2025-09-17,2025,9,17,42.12883333333333
2025-09-18 00:02:00,Fleetwood Mac,Don't Stop - 2004 Remaster,193346,2025-09-18,2025,9,18,32.224333333333334
2025-09-18 00:08:00,Elton John,Bennie And The Jets - Remastered 2014,322548,2025-09-18,2025,9,18,53.758
2025-09-18 00:09:00,Bee Gees,How Deep Is Your Love,71434,2025-09-18,2025,9,18,11.905666666666669
2025-09-18 00:12:00,The Stranglers,Golden Brown,206760,2025-09-18,2025,9,18,34.46
2025-09-18 00:13:00,David Bowie,"""Heroes"" - 2017 Remaster",49240,2025-09-18,2025,9,18,8.206666666666667
2025-09-18 00:17:00,The Beatles,Strawberry Fields Forever - Remastered 2009,247320,2025-09-18,2025,9,18,41.22
2025-09-18 00:19:00,Paul Simon,50 Ways to Leave Your Lover,98660,2025-09-18,2025,9,18,16.44333333333333
2025-09-20 01:07:00,Fleetwood Mac,Gold Dust Woman - 2004 Remaster,41440,2025-09-20,2025,9,20,6.906666666666666
2025-09-20 01:13:00,Alex Warren,Burning Down (with Joe Jonas),149610,2025-09-20,2025,9,20,24.935
2025-09-21 02:15:00,BigXthaPlug,All The Way (feat. Bailey Zimmerman),44340,2025-09-21,2025,9,21,7.39
2025-09-21 18:10:00,Patrick Watson,Je te laisserai des mots,160853,2025-09-21,2025,9,21,26.80883333333333
2025-09-21 18:13:00,Patrick Watson,Je te laisserai des mots,160853,2025-09-21,2025,9,21,26.80883333333333
2025-09-21 18:17:00,Phoebe Bridgers,Motion Sickness,229760,2025-09-21,2025,9,21,38.29333333333334
2025-09-21 18:21:00,Taylor Swift,champagne problems,244000,2025-09-21,2025,9,21,40.66666666666666
2025-09-21 20:10:00,The Cranberries,Linger,117830,2025-09-21,2025,9,21,19.63833333333333
2025-09-28 21:41:00,Eagles,Take It Easy - 2013 Remaster,66440,2025-09-28,2025,9,28,11.073333333333334
2025-09-28 21:45:00,Harry Styles,Matilda,245964,2025-09-28,2025,9,28,40.994
2025-09-28 21:51:00,Phoebe Bridgers,I Know The End,344693,2025-09-28,2025,9,28,57.44883333333333
2025-09-28 21:55:00,Taylor Swift,cardigan,239560,2025-09-28,2025,9,28,39.92666666666667
2025-09-28 21:59:00,Billie Eilish,Halley's Comet,234761,2025-09-28,2025,9,28,39.12683333333333
2025-09-28 22:56:00,Lana Del Rey,Cinnamon Girl,34426,2025-09-28,2025,9,28,5.737666666666667
2025-09-28 22:59:00,Harry Styles,Little Freak,202183,2025-09-28,2025,9,28,33.69716666666667
2025-09-28 23:00:00,bôa,Duvet,63280,2025-09-28,2025,9,28,10.546666666666669
2025-09-28 23:05:00,Fleetwood Mac,Say You Love Me,249947,2025-09-28,2025,9,28,41.657833333333336
2025-09-28 23:08:00,Billy Joel,She's Always a Woman,201373,2025-09-28,2025,9,28,33.56216666666667
2025-09-28 23:17:00,Don McLean,American Pie,516893,2025-09-28,2025,9,28,86.14883333333333
2025-09-28 23:21:00,Fleetwood Mac,Silver Springs - 2004 Remaster,288787,2025-09-28,2025,9,28,48.131166666666665
2025-09-28 23:54:00,Bob Dylan,Knockin' On Heaven's Door,203786,2025-09-28,2025,9,28,33.964333333333336
2025-09-28 23:57:00,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173,2025-09-28,2025,9,28,28.862166666666667
2025-09-29 00:01:00,David Bowie,Changes - 2015 Remaster,217747,2025-09-29,2025,9,29,36.29116666666667
2025-09-29 00:40:00,Fleetwood Mac,The Chain - 2004 Remaster,270213,2025-09-29,2025,9,29,45.0355
2025-09-29 00:45:00,Dexys Midnight Runners,Come On Eileen,287307,2025-09-29,2025,9,29,47.8845
2025-09-29 00:46:00,David Bowie,The Man Who Sold the World - 2015 Remaster,48270,2025-09-29,2025,9,29,8.045
2025-09-29 00:50:00,Billy Joel,My Life,284000,2025-09-29,2025,9,29,47.333333333333336
2025-09-29 00:54:00,Looking Glass,Brandy (You're a Fine Girl),186827,2025-09-29,2025,9,29,31.137833333333333
2025-09-29 00:56:00,The Beatles,Do You Want To Know A Secret - Remastered 2009,117013,2025-09-29,2025,9,29,19.502166666666668
2025-09-29 00:57:00,David Bowie,"""Heroes"" - 2017 Remaster",44550,2025-09-29,2025,9,29,7.425
2025-09-29 01:00:00,Fleetwood Mac,Everywhere - 2017 Remaster,226653,2025-09-29,2025,9,29,37.7755
